,Unnamed: 0,all_titles,all_years,all_scores,all_meta,all_votes,all_gross,all_genres,id
3067,3067,The Witch,(2015),6.8,83        ,166453,"25,138,292","
Drama, Horror, Mystery            ",tt4263482
3068,3068,Escape Plan,(2013),6.7,49        ,215872,"25,132,228","
Action, Thriller            ",tt1211956
3069,3069,Killer Elite,(2011),6.5,44        ,119118,"25,124,986","
Action, Thriller            ",tt1448755
3070,3070,The Reaping,(2007),5.6,36        ,41020,"25,117,498","
Horror, Thriller            ",tt0444682
3071,3071,All the Money in the World,(2017),6.8,72        ,63659,"25,106,315","
Biography, Crime, Drama            ",tt5294550
3072,3072,The Cutting Edge,(1992),6.9,no,17787,"25,105,517","
Comedy, Drama, Romance            ",tt0104040
3073,3073,Problem Child 2,(1991),4.9,no,19636,"25,104,700","
Comedy, Family            ",tt0102719
3074,3074,Moscow on the Hudson,(1984),6.5,67        ,10301,"25,100,000","
Comedy, Drama, Romance            ",tt0087747
3075,3075,Against All Odds,(1984),5.9,42        ,9822,"25,100,000","
Action, Adventure, Crime            ",tt0086859
3076,3076,Winchester,(2018),5.4,28        ,25931,"25,091,816","
Biography, Drama, Fantasy            ",tt1072748
3077,3077,Midnight in the Garden of Good and Evil,(1997),6.6,57        ,35365,"25,078,937","
Crime, Drama, Mystery            ",tt0119668
3078,3078,Alpha and Omega,(2010),5.2,36        ,12671,"25,077,977","
Animation, Adventure, Comedy            ",tt1213012
3079,3079,Navy Seals,(1990),5.6,38        ,14927,"25,069,101","
Action, Adventure, Thriller            ",tt0100232
3080,3080,Wyatt Earp,(1994),6.7,47        ,42522,"25,052,000","
Adventure, Biography, Crime            ",tt0111756
3081,3081,The Wood,(1999),7.0,52        ,7803,"25,047,631","
Comedy, Drama, Romance            ",tt0161100
3082,3082,Grindhouse,(2007),7.5,77        ,172298,"25,031,037","
Action, Horror, Thriller            ",tt0462322
3083,3083,Ernest Goes to Jail,(1990),5.4,40        ,8498,"25,029,569","
Comedy, Crime, Family            ",tt0099512
3084,3084,In the Heart of the Sea,(2015),6.9,47        ,111400,"25,020,758","
Action, Adventure, Biography            ",tt1390411
3085,3085,Little Man Tate,(1991),6.6,71        ,13205,"25,010,896","
Drama            ",tt0102316
3086,3086,In the Name of the Father,(1993),8.1,84        ,144804,"25,010,410","
Biography, Drama            ",tt0107207
3087,3087,Piranha 3D,(2010),5.4,53        ,82689,"25,003,155","
Comedy, Horror            ",tt0464154
3088,3088,The Hills Have Eyes,(1977),6.3,64        ,27576,"25,000,000","
Horror, Thriller            ",tt0077681
3089,3089,Logan's Run,(1976),6.8,53        ,48501,"25,000,000","
Action, Sci-Fi            ",tt0074812
3090,3090,Thunderbolt and Lightfoot,(1974),7.1,62        ,20613,"25,000,000","
Comedy, Crime, Drama            ",tt0072288
3091,3091,Enter The Dragon,(1973),7.7,83        ,90506,"25,000,000","
Action, Crime, Drama            ",tt0070034
3092,3092,Fritz the Cat,(1972),6.3,54        ,10334,"25,000,000","
Animation, Comedy, Drama            ",tt0068612
3093,3093,Some Like It Hot,(1959),8.2,97        ,226312,"25,000,000","
Comedy, Music, Romance            ",tt0053291
3094,3094,The November Man,(2014),6.3,38        ,60185,"24,984,868","
Action, Crime, Thriller            ",tt2402157
3095,3095,Invasion of the Body Snatchers,(1978),7.4,75        ,47894,"24,946,533","
Horror, Sci-Fi            ",tt0077745
3096,3096,Kingpin,(1996),6.9,43        ,72873,"24,944,213","
Comedy, Sport            ",tt0116778
3097,3097,Fright Night,(1985),7.1,no,55371,"24,922,237","
Horror, Thriller            ",tt0089175
3098,3098,Catch-22,(1970),7.2,70        ,20688,"24,911,670","
Comedy, Drama, War            ",tt0065528
3099,3099,The Craft,(1996),6.3,no,70341,"24,881,000","
Drama, Fantasy, Horror            ",tt0115963
3100,3100,Never Back Down,(2008),6.6,39        ,92004,"24,850,922","
Action, Drama, Sport            ",tt1023111
3101,3101,Season of the Witch,(2011),5.4,28        ,86944,"24,827,228","
Action, Adventure, Fantasy            ",tt0479997
3102,3102,Quiz Show,(1994),7.5,88        ,61776,"24,822,619","
Biography, Drama, History            ",tt0110932
3103,3103,Our Idiot Brother,(2011),6.4,60        ,81601,"24,814,830","
Comedy, Drama            ",tt1637706
3104,3104,Gifted,(2017),7.6,60        ,86931,"24,801,212","
Drama            ",tt4481414
3105,3105,From Russia with Love,(1963),7.4,85        ,108261,"24,796,765","
Action, Adventure, Thriller            ",tt0057076
3106,3106,Thank You for Smoking,(2005),7.6,71        ,207592,"24,792,061","
Comedy, Drama            ",tt0427944
3107,3107,Waking Ned,(1998),7.3,71        ,24016,"24,788,807","
Comedy            ",tt0166396
3108,3108,The Man Without a Face,(1993),6.7,62        ,26396,"24,760,338","
Drama            ",tt0107501
3109,3109,"Sex, Lies, and Videotape",(1989),7.2,86        ,45746,"24,741,700","
Drama            ",tt0098724
3110,3110,Gorillas in the Mist,(1988),7.0,no,22559,"24,720,479","
Biography, Drama            ",tt0095243
3111,3111,The Sweetest Thing,(2002),5.2,32        ,52676,"24,718,164","
Comedy, Romance            ",tt0253867
3112,3112,Lottery Ticket,(I) (2010),5.0,50        ,10170,"24,708,699","
Comedy            ",tt0979434
3113,3113,Ghost Dad,(1990),4.4,no,7126,"24,707,633","
Comedy, Family, Fantasy            ",tt0099654
3114,3114,Ballerina,(2016),6.8,48        ,17384,"24,702,560","
Animation, Adventure, Comedy            ",tt2261287
3115,3115,Operation Dumbo Drop,(1995),5.1,48        ,8083,"24,700,000","
Action, Adventure, Comedy            ",tt0114048
3116,3116,Summer Rental,(1985),6.3,38        ,12766,"24,689,703","
Comedy            ",tt0090098
3117,3117,The Other Side of Midnight,(1977),6.2,no,1464,"24,652,021","
Drama, Romance, Thriller            ",tt0076507
3118,3118,FernGully: The Last Rainforest,(1992),6.5,67        ,25394,"24,650,296","
Animation, Adventure, Family            ",tt0104254
3119,3119,Fearless,(2006),7.6,70        ,70332,"24,633,730","
Action, Biography, Drama            ",tt0446059
3120,3120,Air Bud,(1997),5.2,no,15475,"24,629,916","
Comedy, Drama, Family            ",tt0118570
3121,3121,On the Basis of Sex,(2018),6.9,59        ,15929,"24,622,687","
Biography, Drama            ",tt4669788
3122,3122,Fargo,(1996),8.1,85        ,573881,"24,611,975","
Crime, Drama, Thriller            ",tt0116282
3123,3123,Unleashed,(2005),7.0,58        ,95175,"24,520,892","
Action, Crime, Drama            ",tt0342258
3124,3124,Fly Away Home,(1996),6.8,no,22367,"24,506,082","
Adventure, Drama, Family            ",tt0116329
3125,3125,Don Jon,(2013),6.5,66        ,219075,"24,477,704","
Comedy, Drama, Romance            ",tt2229499
3126,3126,Jesus Christ Superstar,(1973),7.4,64        ,23587,"24,477,615","
Drama, History, Musical            ",tt0070239
3127,3127,Sling Blade,(1996),8.0,84        ,82929,"24,475,416","
Drama            ",tt0117666
3128,3128,The Emerald Forest,(1985),6.9,no,8772,"24,468,550","
Action, Adventure, Drama            ",tt0089087
3129,3129,Downsizing,(2017),5.7,63        ,82781,"24,449,754","
Drama, Sci-Fi            ",tt1389072
3130,3130,The Strangers: Prey at Night,(2018),5.2,48        ,23498,"24,431,472","
Horror            ",tt1285009
3131,3131,Elektra,(2005),4.7,34        ,83574,"24,409,722","
Action, Adventure, Crime            ",tt0357277
3132,3132,15 Minutes,(2001),6.1,34        ,46874,"24,403,552","
Action, Crime, Drama            ",tt0179626
3133,3133,Sparkle,(I) (2012),5.7,54        ,5690,"24,397,469","
Drama, Music            ",tt1876451
3134,3134,Ice Princess,(2005),6.0,55        ,23354,"24,381,334","
Comedy, Drama, Family            ",tt0396652
3135,3135,In the Heat of the Night,(1967),8.0,75        ,61932,"24,379,978","
Crime, Drama, Mystery            ",tt0061811
3136,3136,Arlington Road,(1999),7.2,65        ,77587,"24,362,501","
Crime, Drama, Thriller            ",tt0137363
